,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
GSTP1,0.044503569643329965,-0.005332620260085484,0.0015757046422805608,0.017164922624772358,-0.01948209539286405,0.11521495860391998,0.040507872091492356,0.11304938155376215,0.059808296126408755,0.013225633507825598,0.05821210856945768,0.0439628421491236,-0.11870096183319273
VCAM1,-0.05285400367017,-0.09958789511221502,0.056500567293237464,0.015194890872709128,0.053680079625100616,-0.009247925175363176,0.028744361032880538,-0.06297881788167532,0.041335032758913114,-0.032124009401583345,0.03795576981180959,-0.024137627834052794,-0.019210614185669498
NXPH3,0.029823698954678127,-0.03864817521165563,0.001831655102545217,0.019464193285537217,0.03762359402425925,0.014817060084587934,-0.035864977974471024,0.056073326517044074,-0.008848657575015273,0.03502630141537575,0.026099296526115,0.053472682742302,0.07789040132956726
MTMR4,-0.017191903981403443,-0.04593726775176537,0.08630184880932755,0.02776286735409481,-0.037406010402139186,-0.013786036535083472,-0.07700112131038352,0.046771835288841844,0.048782793100931934,-0.03646583497813493,0.02724426137429981,-0.024693432586008122,0.017724872954812836
LAMC2,,-0.0212527515617766,,0.04756315639494709,-0.005586501216290277,,,-0.0464592055715181,-0.020144277719128852,0.03240556339081654,0.008268223844006014,0.11772218932475008,
IL10,0.019748531015521806,0.06019465690220488,-0.013240815365386122,0.051857278940025446,,-0.02294031262299212,,-0.054564649368350426,0.008088673278306957,-0.01883496100704562,0.049483784679887934,0.07403832161099166,
SEMA4D,-0.05954190834984376,-0.014392165611769592,-0.012283427155598043,-0.06399212409802152,0.03149783861167302,-0.014536347379558355,-0.031482726359726196,0.035592497429127734,0.07185265976760943,0.002681761432058668,0.02053117014340613,0.0013545850281728403,0.0012482824832648317
TRH,0.003989160568958647,-0.0050078726272230496,,-0.04266293910022287,-0.005757974943119223,-0.004340722719815573,,,-0.035012097749696595,0.019862180897440816,-0.022022198401649967,-0.06709246494988783,
SEMA6D,0.04275064356473982,0.04029459823923613,-0.042693934095004445,-0.04792930868119363,0.031730573335518056,0.06791378331706814,0.04414717655454922,0.03920890893876772,-0.015300428871854272,-0.014411394127800991,-0.00797143526510762,-0.07837801684456484,0.043602594048777026
CEL,,,,,,,,0.04025794676195441,-0.02481308904190029,-0.03806284208527624,0.02349485973163925,-0.019148444979024806,
PDCD1LG2,0.027902074323096947,-0.013947118318200292,-0.0394316375958453,-0.05105922911918673,0.007152672689050665,-0.02397427856970037,0.050273103198030175,-0.02743385393772379,-0.007846215260636122,0.043366740314757665,0.05556392893630395,-0.028601621717701337,
SPINT1,0.006749917230746127,0.02684683670233851,-0.008997460095087034,-0.043648658974509924,0.051881328926732535,0.0242213207382659,-0.025421730548211438,0.009734887807460709,0.10744407667340197,-0.038580253724433695,0.01623062911658084,-0.013456573923743668,
CTHRC1,0.023143925581008,0.02445497156876535,-0.0032329671178321084,0.007995094119536911,0.05309226982410167,-0.0598068347126813,-0.03348725732826528,0.03966427871390095,-0.008270319949139114,0.00018770719625163578,0.020608743390395406,-0.03613365514237787,-0.011232679376737427
PODXL,0.0067863545035475505,-0.028304375407583706,0.029011911971264025,-0.043779697932932654,0.045952369941262776,0.04292939006608591,-0.004154685547360109,-0.06350055558297175,0.03445357707002732,-0.04974583882893052,-0.05243290911394861,-0.0994619968854435,0.04598167586420788
JAM3,0.02103447546892479,-0.023652497396281464,-0.010118136144819554,-0.0497278425930049,-0.0183647767326425,0.044726716408568935,0.020921124547441394,0.008556495904203494,0.019337517525811438,0.07599652749843744,-0.02845060400526459,-1.5293089512256877e-05,0.06598851333277596
TGFB2,-0.005496939919101851,-0.005203334348646211,-0.07052230959386852,-0.056341358497353805,-0.043508517949416306,0.03012276966119823,-0.0505300312310759,-0.024708963021736734,-0.022341269134343398,-0.002269286311182247,0.05748842262787211,-0.0379081861202082,-0.03583871377856247
COL18A1,0.01030927406859371,-0.019635320800533335,0.07216321690273295,-0.051506980031613345,0.004393944400457197,0.039821483891018444,0.049752148237302896,-0.1465218855875331,0.03766330723518644,-0.0004577305522791945,-0.04682312291173999,-0.04290532600008458,-0.011790100630155613
NODAL,-0.031351435606787235,0.004095877366615868,0.019400509178084103,-0.018088821336246824,0.06502583129521758,-0.018809790556188862,,-0.02420087388709396,0.028155830313305975,-0.029373775569827832,0.03827586423412127,-0.028488805417043177,
INHBB,-0.04752184066496594,0.04664913293283847,0.007975847029866208,0.012328463797185807,-0.050984933314130024,0.020063370650267337,0.046164535590058946,-0.0649386935642384,0.004968611726983298,-0.04278847661146129,0.08013352613121787,0.01443686224280795,0.09329588152511485
LCN1,,0.074574612378991,,,,-0.01534148597497772,,,-0.026053801310652828,,-0.022270045667107614,-0.022680655762171605,
ARF4,0.022792521372335933,0.01824053585917652,-0.010940202092287323,0.009027738671373776,0.03181594346069137,0.05605998667832336,0.023313708722142026,-0.026742585954242695,0.059108587912090026,-0.03392272212724406,-0.027439444840117216,-0.03227362594143814,-0.008687211272136905
CXCL14,0.02308351800738619,-0.035345515282324234,-0.01714665525458187,-0.038983932062578365,-0.035394938511115734,-0.0502298757560368,0.04287066586835007,0.0016068179609980695,-0.09045648248704316,0.005942227654252166,0.057174490002996216,-0.016348445014459704,0.0688392975904417
LIF,0.027721851275700825,-0.008223752152030873,-0.022061444575368606,0.039438131243881396,0.01784751974430923,-0.026757223838328785,0.04391288131736672,-0.043970852308876755,0.0017117291551637334,0.03319404986303621,0.029380760908930256,-0.05138887355885064,
IL17B,,,,,,-0.025336692001788248,,0.0011876106286377716,-0.02267231912130604,,0.05405996180919393,-0.025643599430784106,
MMP1,,-0.02930043412445438,,,,,,,0.04889396243224295,,0.0014661399776296385,-0.020573851476996065,
MATN1,,0.02450725764387359,,,-0.019231474179722652,-0.016084505054140143,,0.037188780759692175,0.02200613393342212,-0.019751764053661816,-0.026783699120927727,-0.001409574995529076,
ADAM28,0.02795541216957502,-0.04952539993583133,0.026880413411913315,-0.040729267135438715,0.05531966072502527,0.048250446976730976,-0.004806280561357414,-0.05887947564090448,-0.013654003923474519,-0.035976424096086736,0.026771083443268305,-0.023062095536632608,-0.01419818176963598
TCN2,0.02436585939158778,-0.02054653005675682,0.011922794540904382,0.008361259058689027,0.01356000003334641,0.03355807174453879,-0.021296512847908802,-0.0030003121145282955,0.04866905259707758,0.019227526634137914,0.04935680949065983,0.011554086730178102,0.03217055896039309
THPO,,0.045302864361671746,,-0.012455608258201667,0.02896523571751407,0.029304124326738228,0.03968086236712123,0.07575817095350024,,,-0.028994274439962796,0.027271539026682973,
CUBN,-0.038567740187580246,0.022435300336170336,-0.02456035434719048,-0.023801398170068717,-0.022995011799383982,0.08782758680385024,0.018804072297472243,0.10175997866616039,0.05005829307697582,-4.659220555298625e-05,0.033113386261085384,0.020369862809531472,
TIMP3,0.07052624640491754,-0.023822865847397418,0.04353545789766947,0.030869738723605548,-0.000802889315063728,0.036756770546574655,-0.02008215816133181,0.01964805308728592,0.051089854164305545,0.029345873050515902,0.006759559447030497,-0.026434647547338968,0.00472690014268917
PIGF,0.07005932029388114,0.03906502495502646,-0.02060645269725966,0.04113561145095537,0.013132798587706138,0.07879425217579686,-0.04242724738942499,0.1089302135351753,0.05923893420564031,-0.00404489526978354,0.016190455843137462,0.05759787062133726,0.011303214119519938
CRH,,-0.011356025448629188,-0.021879344036359705,0.19593581712885066,0.030015141538358606,-0.02359117117457652,0.0004052176026595646,,0.026676703756007773,0.07781259194814479,-0.008000664359383349,0.011316179119858822,0.041046127673908306
BDNF,,-0.0048259998934575745,-0.019572361472468148,0.0019577710650723044,-0.04320598337385785,-0.061065841834438396,-0.031218244845213572,,0.009040914301968284,0.03116137192512143,0.043161972880474846,-0.06817229381735888,0.024691286682111832
CCL5,-0.07895135175563886,0.01631431720458642,-0.0489827683615712,-0.003864351595378269,0.039939372494686334,0.019997473136162198,0.03186165267867431,0.13019159935973176,-0.0009412030744167817,0.03430005484553371,0.02306057584715576,0.02467503602268936,
GAD1,0.014279540168406622,-0.05643258974498745,-0.05094651283939492,0.057616404531195875,-0.025978651241994735,-0.07556808450241877,-0.01688788031157077,-0.0323417399584105,0.08107577662263867,0.08112502305792689,0.03909879518093747,-0.019126917772770823,0.06954514730939905
COL14A1,0.012687170866397257,-0.014354690921211938,-0.0022881652074229703,-0.026333627039986717,0.00434098127564472,0.015977003917675398,-0.025136865883575672,-0.02386134345338258,0.09372982428664303,0.013204675012210298,-0.013496282754681154,-0.017110407977688275,
HLA-A,0.014911060168754969,-0.04660613154700857,-0.05644514870492741,0.03188505591846631,0.038714972848357315,0.0944899888892334,0.020334860234032647,-0.0313636549269897,0.010179527629248113,-0.010408991398783509,-0.06785485914940474,-0.12658161968939421,0.051598409818202046
CD5L,0.014243650750162989,0.03254296787674921,-0.001966921625570255,,,,,,,,,,
FGF18,,-0.022530118455171274,,-0.016128241808537794,-0.02248548445934901,,,,0.005496282345903489,,-0.022022200168473668,0.06360354465735334,
ADM,0.07834394524405983,0.029710036106461758,0.06780680436769336,0.046304786687579064,0.036077615791938515,-0.027299790201019088,-0.025584372657633265,0.011918850280473861,0.033344485140080767,-0.012479412115547461,0.03096478380939515,0.025660366030771268,-0.05614693974121618
CCL15,,-0.008019292136705637,,,,,0.055517593231089506,,,,-0.0190998524964623,,
GNAI2,-0.06975002477621235,-0.005086581073823433,0.027981964979972702,-0.04113907834137774,0.025211868137399493,0.048192709051216476,0.027155557424443418,0.028635566499951574,-0.003688907924228652,0.0004194891128508242,-0.011082770743968833,-0.041671522403608004,0.02980890374116158
HDC,,,,,,-0.027417852680481972,-0.023361962153199477,-0.021664314882828856,,,-0.002452490021327734,-0.02336925907899784,
COL11A1,-0.024958016326822277,-0.028517837062488827,-0.024294145469606676,0.03371412039851577,0.021531188578846953,0.013584522756163281,0.03923106199865721,,0.053881968009173685,-0.05877860207537473,-0.020785852125991055,-0.0006385012711661298,0.06565626816193981
NUCB2,0.003199863338347905,-0.0004817567287538567,-0.006480351067833393,0.03552129504396996,-0.034645863800242115,0.03354242029528863,0.038512206214967454,0.040799316237776016,-0.01850947397721933,-0.059146625354137915,-0.020171286688904243,-0.06211293254715297,0.008082077247322073
FGF16,,,,,,,,,,,,-0.023027366837660167,
CXCL1,,-0.026851242092908477,-0.023471303742179043,-0.025059338269083214,,-0.03924410706170919,-0.017463467123032074,-0.01934884140523413,0.012228752501536818,0.07450321580365217,0.010721578115883373,0.0643195781642419,-0.05114434982850754
VCAN,0.05630432689947484,-0.010250724835689947,-0.009848895665848014,-0.0515778875122459,0.010496561814943196,0.03795719206795974,0.018516569315296567,0.012850032239160106,-0.0172724694509932,-0.011664221840847429,-0.050088811848846594,-0.11808003532992292,-0.006135704825845851
MMP7,,0.022506444500794906,,-0.03206404180428721,-0.019920916218572796,-0.011198019558160594,0.0018453556868449539,,0.02690990995372616,,0.02311288781650398,-0.12516906192985075,
PTPN6,-0.0314582954520077,0.026988085859375503,0.02565785090033079,0.0021567160268134425,-0.04951050422743831,0.04497798228648405,0.0201818342925072,0.05461596954950674,-0.008103036405378143,-0.010869299055005896,0.04989968210477977,-0.021532439920159224,-0.061617425532146844
PTGS2,0.05159691117966606,-0.0011441736076032143,-0.005078830441229041,0.031243328564070978,0.02409311088446069,-0.08850115695011022,-0.006058227601988811,-0.025618428937126868,0.012322416036607204,0.05724756117674086,0.07368336626753695,0.012406124883362386,-0.0016139854207017329
XCL1,-0.019352533895854243,0.037991232509458364,,-0.017548104290058084,,,,,,,,-0.028268268920511725,
CD58,0.021351142545057888,0.050322141436953884,0.03623689631486156,0.02698869286754713,0.07582738266912649,0.06263055571812849,0.034045165949757435,-0.09661366444507284,0.04785460763219916,0.0073406167705959155,0.027381533289912115,-0.05438611788643961,0.03550503432374761
TNFSF14,0.02785463801445882,-0.0031891750490557354,0.03014019173563843,0.001967850157198151,,-0.02333271942592967,-0.01705721208633579,,-0.02144187974542941,-0.041098134412160564,0.15642241662053877,0.04913948684062872,0.008620973160384184
CNTN4,,-0.033276600443631114,-0.019162706221753603,-0.0119879968398218,-0.04080526566587559,-0.03976185463072824,-0.004543646893616442,,0.06992540060582954,-0.024786936082983053,-0.019775609151228342,-0.01147588023368268,-0.032549315928268936
NTF4,,,,-0.022197583454384932,,,,,,,,,
INSL3,,0.003632361912914663,,-0.016128238645077297,,,,,-0.023846044475900764,,0.08936119130894925,,
BTLA,,,,0.0422797106126468,,,0.030752571058921412,,,,0.00823731500238573,,
MFNG,0.001681520080547532,-0.011823336442275895,0.026058321782963235,-0.013646339732218883,0.06221449239451579,0.017575178024455716,0.0105712768652297,-0.029004865927525728,0.0068313791272749756,0.010405565124489258,-0.0005506476704661442,0.08208526551156212,-0.04768089855527683
ICAM1,-0.0020295574241658517,-0.03756467918493714,-0.00416387775570378,0.04850743165646075,-0.04865430300887713,0.015733256885046492,-0.05105228722555392,0.11215191485271643,0.021818987579955953,0.03291104950447103,0.05452056494473542,-0.09129936830652925,0.07586171404053516
PROS1,-0.01399142518270525,-0.04940852504782145,0.02040933342997613,0.01590659514611991,0.08306167111694568,0.03247991324068015,0.02614681451921245,-0.014917404848537307,0.049791870340133056,0.005650929222038475,0.028605770621640464,-0.08211167039897237,0.04319392260271998
CLCF1,0.001916642342859891,-0.04011629109743416,0.03876973786984908,0.0336994833612615,-0.018518480936111546,0.0015508395751216138,-0.028694893280673688,-0.02790196828477786,0.055928075384855454,-0.07458228168806037,0.05239038329861122,-0.07483795419460948,
PSAP,-0.08785376177267024,0.004021547316897539,-0.002981191587687494,-0.018687059120024413,0.009995175162301133,-0.0638135447940388,-0.04870314476795409,-0.017831816008515668,0.04271018931326211,0.046844160786805436,0.010392916551582497,-0.14577800780262062,0.04773893650730473
EFEMP1,-0.0067384680561366475,-0.03887585901064249,0.06715363041935536,-0.03966187490063661,-0.04230490102176333,0.03829096359552427,-0.00905116176227224,-0.04297149629016345,0.01950612972929193,0.01904371733028367,0.06826826876872712,-0.17805825859766858,0.00329641318340419
C1QTNF1,0.003894117987825148,-0.031214921521474495,-0.0005764931913275778,0.012558171429368097,0.014557331083880442,-0.030960696795097827,0.049094547336314256,0.01308254368108369,0.030210597183262865,-0.00823445957631274,-0.004358094463583161,-0.09963276829049438,0.14479599439027047
ALB,0.035395045254974125,0.03224750733272265,-0.03229236520769416,-0.01798818411521574,0.019287078633159815,0.06618997393929191,-0.019373390322036315,-0.029954217546762123,-0.009855232808578956,-0.01566807702668506,0.02769800440197465,0.02912220346380551,0.07281460530060214
CCL13,,,,,,,,,-0.015916971891455713,,,,
EFNA3,0.07373387105860922,-0.03034961706082587,0.026851668354408782,0.056936728334247844,-0.04979113554120834,-0.05588289084565057,-0.015706355762967184,0.028185351597407336,0.028004843207920082,0.06412427645149575,0.04650783364685076,-0.010961967404959468,0.14504346020278078
DRAXIN,-0.01488492433043566,-0.0006368545569906037,-0.016591508625084215,0.05358484123099507,-0.026060942445905736,0.02905697572494968,-0.015555881740743663,0.007110515392396372,-0.007976104705522118,0.09497244416381313,0.003032252077267764,-0.002733163608718487,0.01874849621248866
RAET1L,,-0.019041569006624754,,,,,-0.018631669256331435,,,,,,
NPTX2,0.0023086608754315616,0.013189066169073973,-0.07012507339037291,0.01742587042711033,-0.08295753597193356,-0.09736989225319012,-0.003174987299272329,,-0.0033171056751549943,0.0033090607793145846,-0.032076394584697604,-0.042662838177988875,0.10238597649381105
FGF11,0.009695479742840178,-0.009522903118196256,0.041147628665942744,-0.000838081744466792,-0.03076033271513636,0.033353878659775044,-0.011632367299334779,-0.008366201761498838,-0.0022504814003207084,0.040643391727909095,0.06071531362591165,0.028208858051870993,0.11902418244662995
CD59,0.0036156454558526046,-0.0076011567143562725,-0.0471666550122621,-0.02603562953073132,-0.039408138598015896,-0.07649352120707588,-0.03604138244791141,-0.007822748146483519,0.008254026849728788,0.05837084347272784,-0.03109138788055475,-0.022772179129370525,0.057896238674551036
COL9A2,0.011698962954430897,-0.016861569770131726,-0.027322807681432137,-0.03789732364876206,0.02782929973677984,0.04691273105693316,-0.002027199331246939,0.11921954396902895,0.05709413774965882,-0.007354850268995951,0.01950987258567231,0.011692406562313878,0.07121954357173953
DLL3,-0.00986638987945398,-0.019385357631013712,0.06092955160275982,-0.025103745729356988,-0.013905687223120768,0.0025297204708656013,-0.004596339991897672,0.08606378856782979,0.02892865441834813,-0.014398835071300464,-0.019044547353726588,0.043032551701817204,0.0039100495649678196
FGF5,,,,,,0.011345942013047637,,,,,0.10755983138403774,0.013196539464440313,
LIN7C,-0.04287672487444505,0.06191289675559484,0.0022843107429001267,-0.046894878012632826,0.04729303816379108,0.04344508576115672,0.005330862930969217,-0.011821809292175665,0.03854431984597806,-0.02420754522974828,-0.02383950212093269,0.012942515450425714,0.08845519327919323
GDF7,-0.020045443988326802,-0.04490473704440737,0.07759632403363967,-0.028777486394733175,0.04322464952772786,-0.026755649006800067,0.017214658640810735,,,-0.03227390405178801,-0.001144537504152196,-0.021398377171849305,
PSPN,0.019965630519622083,-0.027496409907970747,-0.009310618761251983,0.08616369540013678,0.004655450243563997,-0.0455194742984038,0.02798874030979402,-0.006395717830066195,0.0487624274357667,-0.016301859815717405,0.006879345768681483,0.05869815549986302,-0.0452438943570634
ANGPT1,-0.005592870001213259,0.010554622341643335,0.01708558337411892,-0.028660504113969736,0.012247934179860403,-0.033782392124395856,0.03472919452188157,-0.067482743891243,-0.0006751935557902817,-0.018929678096401132,0.0235528411232595,0.023773519384537395,0.0020909234300465268
PNOC,0.038907768735173105,-0.011059293644203197,-0.03506127628777424,0.04472998783936419,-0.02791971068532552,-0.08167959101363537,0.011291995409482202,,,,0.004350538941546443,-0.06977129206412111,0.08865425645283008
L1CAM,0.0025795086870605594,0.04999831539092932,0.013565651312859752,-0.02122619773738987,-0.01942823916011381,-0.07747033745132943,0.0145533332200693,-0.12082891838573463,0.024211787219293616,0.03389100483490846,-0.020424006891776043,-0.08654697594619455,0.012635908623712321
APOA1,-0.029550933560195638,0.01674174302789253,-0.016670021226775043,-0.025117066940811558,-0.04400994464129222,-0.019375705004484982,-0.027605459021754403,0.04271635685519967,0.0410913457112702,-0.02724681794977724,-0.017798859749975873,0.03252573743416893,-0.0463938008675041
PSEN1,0.0033677601101200555,0.02588563922322186,-0.009549062234554657,0.020378418944107017,-0.030972526621462985,0.08520993147833383,0.05941113963001927,0.0109529502909149,0.042990440566384555,0.03032658292766851,-0.048958810095800144,-0.036459771887797206,-0.014684312015098965
CALM2,-0.05911975203806455,0.019651510115522255,-0.048353549399638616,-0.052886187466730676,-0.023172307752999135,-0.07353557380353279,-0.020452203118990833,0.0812759953539528,0.018174449104113848,-0.03670028326856482,0.024322524858979146,0.09228607393342969,0.018092191018419305
CLEC2B,-0.017614703437001545,-0.024498309424257406,0.012837961798828073,0.026133854996550288,0.03247190919030816,0.04731491074375321,0.004565271883512969,-0.017518732943689292,-0.0018350440287289208,-0.015770020101470595,0.013984050475310799,-0.06426341004918389,-0.07166114675424505
NTNG1,-0.007765475107006039,-0.019394209151126936,-0.0063456925489551496,0.02806009536438715,-0.014935011672162818,-0.01842658725405695,0.018520511150386262,-0.042914986285745194,-0.015100453951792823,0.027905414155853528,0.09177188558233493,-0.04402183017328227,0.06384869020838142
LRIG1,0.007289368839675421,0.00689944773387653,0.0036307752592693314,-0.03650037192003369,0.029749134547669212,0.07013580047906623,-0.028218616101119004,0.08718374384202025,0.015444524576537697,0.018971808300581386,0.06477719355643831,0.01179962867518819,0.004335591214054425
CPAMD8,-0.017638270398278578,-0.038256481042216156,,0.040379684622162175,-0.015562537394339222,-0.013530629590243365,0.04127449839925566,0.015376441193951889,,-0.014864281037872731,-0.027402303564063406,-0.0054812865001715025,-0.04471462581980161
GHRL,-0.028140592392110732,0.033968046069377214,0.11727845030973078,-0.024630931489411874,-0.02025755606944973,-0.002501186932074966,-0.015555881740743663,0.030017533893948595,,-0.012606905778888408,-0.037617218484865475,-0.022328926664464725,
NPY,-0.006753949520846445,0.04355029672387428,-0.03192964770266602,-0.03260585533843537,-0.010850155392445568,-0.0534986144247571,0.04993394988637639,,0.029610579208686802,-0.024342415212028002,-0.033023618208601224,0.05412112199424561,-0.033545823200793634
MMP2,-0.026889836753468406,-0.046287772569883576,-0.0024859710829752304,-0.04070951685259216,0.05321354934016018,0.0584352786290759,0.010180415417412346,-0.01761070427000791,-0.0003137124841350474,-0.07296808405533127,-0.0371910400231027,-0.030514178130571085,0.11249418412854173
LHB,,,,0.019099018385855343,,,,,,,,,
PPY,,-0.032107848270483415,,-0.018469077691988384,,,,,0.022624912849168916,,-0.043678900317478835,-0.04534434909512684,
ALKAL2,-0.026413455062439844,-0.025915602143837195,-0.016505134304198227,0.01854370391585002,-0.04125330286774361,-0.015341483488564445,0.030593337719377302,,0.0423661313229912,-0.004594054435569947,0.021952820484618774,0.00045485499792339494,0.001446799952034641
CSF1,0.007100312010357185,-0.01826975416779773,-0.009185387415266689,-0.020585099331074,-0.00681278303382825,0.07019911641183313,-0.026616880446827106,0.028091708186288752,0.03417885355948402,-0.06211473745416419,0.05677553269875748,-0.018558034219052385,-0.043458770442995454
SEMA4C,0.03272237361204876,0.019310035532344935,-0.024955638751007824,-0.041252973339370475,-0.02177414170559856,0.054765310215970184,-0.00965514771831543,-0.03832376969552813,0.023598066098016866,0.09534240011169438,-0.03824270969315118,-0.027670892923417578,0.03481651860760695
BMP8A,,,,,,,,,,,-0.023472855031708723,,
ICAM2,0.07632199193227741,-0.04618618946984642,0.03130306881440801,-0.030862895160913548,0.0053386384274807875,0.0572627754616669,0.05076782653044544,-0.008009513364482796,0.025620356230920106,-0.013928595452040001,-0.028897835332266832,0.03576464412855205,-0.10007470632273258
SYTL3,0.05451549953613858,-0.0017137172770506706,0.033943266698619745,0.04388904079098357,0.0026389622450149522,0.07414875685068285,-0.011241312531306166,-0.041212041373404465,0.029785125093805567,-0.03689254422387919,0.0079154888966663,0.0323588260557822,
IL1A,-0.02049538672551713,0.03752380574853894,0.007123950069344091,0.0020624960728989547,-0.027219556263677586,0.08234967018497007,-0.0289563671576041,0.05168020914536059,0.047719844248861935,0.020940338339259235,-0.013289966331294487,0.07339146108062115,-0.032841275655168506
HLA-G,,-0.02930042791779232,,-0.017548102705316877,-0.014701676105880478,,,-0.048475531545576336,0.030871429715578387,,,,
PGF,0.0985373401869545,0.01813019000364235,-0.026381694611301482,-0.06004220073918431,0.051691160698959675,0.0706563119456994,0.03402436125992528,-0.1131090489134315,0.0023724150281112136,-0.02662347955987112,-0.01326563132692178,0.06634217312745877,-0.0009115907243539225
LGALS8,-0.03824646997667799,-0.03350323209031808,-0.017532222727306625,0.019002692455092646,0.025488315377137624,0.014822527706212629,-0.008039423705862558,0.03859427389724707,-0.00170002516268375,0.05881882017211495,0.011734290286891913,-0.07223876856726713,0.018735363011322847
DKK3,-0.0059113249838547415,0.03218048192231738,-0.05111106321274122,-0.0325825487999483,-0.03354575032534392,-0.1004894020069366,-0.04364377346958104,-0.07881026537075708,0.06924260273835176,0.02285872899305905,0.033991090188427976,-0.009077242556946129,0.09784857730421438
