,UKF260,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
DKK3,-0.05925702025132463,-0.03719705460729458,-0.05277761998357241,-0.014535929284999694,0.057629911351803516,0.09908571273989242
COL16A1,0.013342069774034192,-0.03396948172664402,-0.08547256062457104,0.038638820916552796,0.039918741502427954,-0.07662818184136579
TPH1,0.0785506242388052,,-0.04603421875179415,-0.0384633017500472,0.028705463147660575,0.04015758437904957
TNC,0.10104751346151959,0.05719702010864677,-0.04008243534375896,0.00836298117402988,0.04972687130054367,-0.08208865822398019
TNFSF9,-0.029821134534592945,0.028182074437516632,0.029173092758708156,0.0978419891869752,0.05676228832164464,0.03584851511037098
C4A,,-0.014475362420408526,-0.021152440798715953,,-0.0009404918261284995,
CNTN2,-0.03193685306637267,-0.015327099439533585,-0.028458106712561618,-0.040071914491471884,-0.0434711831155095,0.09824137928520937
F7,,-0.013196856159113887,-0.02665085414353318,,,0.04767056244689687
LUM,-0.05026604466294441,0.027312524037973556,-0.1161594504970095,0.021639458784696735,0.08973024140157691,0.01909254917886348
BTC,-0.00639935261622663,,-0.019280956027552268,0.038644527295724665,-0.028811462464979683,-0.006515425906159264
APOC1,-0.10177161593155636,-0.07606108671405161,-0.07493147500048393,-0.04016585972626089,-0.11379092393061614,-0.036641424388596154
PKM,0.07329085433950826,-0.044382870123180505,0.00024664900364886484,0.09413315596370452,0.01161229666675041,-0.07511792373936914
TNF,-0.03389821476335642,-0.018785910973763115,-0.01871407081414181,-0.020944812765504212,,-0.021639709288218387
GNAS,-0.09860727949634474,0.0822948312290555,0.050159269758925366,-0.038446593028599124,0.08065579145880929,0.012979774364521251
BMP8B,0.017790871378640768,-0.030757199072258157,-0.001234223444811356,-0.03872770851179552,0.01749644496581941,0.09237383480494722
LIPH,,,-0.018999503809652204,-0.02335166432466418,,0.07135629371921168
CCL28,,,,,-0.02321062316747904,-0.03273992533279107
PTPN11,-0.0034892910083368324,-0.05513197277864156,0.0626008064156886,-0.048747613932738694,-0.00860338227476791,-0.034977999702200016
ADAM12,0.04729250914306774,0.01944679226103582,-0.013965574636780864,0.06735263150492454,0.08717007439290805,0.1055017994721448
EPO,0.15722571117312362,-0.011999090853484391,-0.020633946360454625,-0.024252483582434058,,
EDN3,-0.017248518378432477,,-0.04001046311914556,0.010752820203098066,0.19128119722718195,-0.03450605779647366
CCL22,,,-0.023353183090869433,0.03351900335865693,0.1295912396437488,
CCL2,0.09223226536737664,-0.0476181154752201,-0.03096928143131775,-0.07293954604461943,-0.011363731577284212,-0.0908741503913571
DSCAM,0.012262838027382766,-0.01765335931513012,-0.04401119526532652,-0.01942350462581634,-0.005806075950965226,-0.01131687307099378
ANG,0.06572005812890766,0.025887417053156614,0.005104995358471831,0.07825480747774562,0.04303845085075081,0.018598528941552735
FBLN2,-0.02129247360741681,-0.017996382825007366,-0.07691332414004974,0.027178054168120254,0.06310589152585054,0.025835245360973876
VTN,-0.016975011888267794,,0.07166292161802366,-0.017053857540977376,,-0.020289206589337118
VEGFA,0.0742849660288977,0.027178757763121706,0.09922359264422198,0.09653120798297896,-0.008401137726690064,-0.0822552358319831
F10,-0.015837973348917164,-0.038714197203168974,,0.07582529605586158,-0.02492734205173356,0.04051694510608052
SERPINA1,0.049063233883517535,0.0020211083950244933,-0.03331002756060798,-0.011393980246019876,-0.016900914556859797,0.019972382852367326
VWF,-0.03902245894208066,0.030950952671498354,-0.12026414623380433,-0.06711639737450742,0.09592249440786438,0.13565923691868573
GDNF,,0.009376384385647517,-0.04252309408667768,-0.01623123722154195,,
VASP,0.06922227347474338,-0.010846589185771471,-0.15755651856855973,0.07171291583682975,0.027988114210122452,-0.00846365590208969
ADAM15,0.003146926704623048,0.04464841248803961,-0.07582771402090492,0.0005594317064950954,-0.03032270525069291,-0.026493024099982724
WNT2,-0.013640308712485758,,-0.025594362058254737,-0.024908515475639464,,0.02435875890713337
CALCB,0.014658635180406915,,0.055288477786270405,-0.029500051909647038,,-0.033337315351827206
OLFM2,0.005202677657766997,-0.055064481969476935,-0.09488535634275726,-0.05360446490579874,0.03802273282683796,-0.07189571286766859
MFAP2,-0.0005126297020193588,-0.07615754097072024,-0.07127241730587161,-0.04600805510504987,0.054813988452853055,-0.03293027467381448
HLA-C,0.02041727408713958,-0.027296103998200733,-0.08294087117009612,-0.011392503976952224,0.03665902441897974,0.0008282490567097905
THBS1,0.08881633737718773,-0.03929150730093945,0.060062520777788266,0.06640758779772024,0.04942373464489557,0.008777595459320213
HSPA4,0.031009055618796202,-0.011376157680485038,-0.00834631225937522,-0.008158933850865423,0.02016377950494974,0.0027214361545788613
LMAN1,0.01321902596143383,-0.013986530501114158,0.04278418890661769,0.10395787815584978,-0.047421458477444944,-0.02144994593004333
LYPD3,0.004871682451765139,-0.05103588148489029,0.021599780197000724,-0.02666924341839863,,0.08638001005309431
APOE,-0.06913084272935877,0.027448513512694096,-0.026603375527282078,-0.010698971197167702,0.11667411905718061,0.03827349973226258
SOSTDC1,-0.021192058164976397,,-0.04261709884975928,-0.045891847413208606,,-0.031944704795991805
ANXA1,0.07951444062347206,-0.03718374841285127,-0.00029232584223573625,-0.06063005135219276,-0.04040786659035225,-0.06861533305700859
WNT2B,0.037860401165455096,-0.020633132434798567,-0.054908595182227515,0.010156638072048498,0.0625945197373053,-0.006638124268656811
AMH,0.013996446307343592,0.02713850960885871,-0.06018338353154835,0.01699909812199413,-0.023210620207631212,0.03778411526640496
GDF10,-0.023358372596391633,,-0.031817666740909516,-0.037351146363390285,0.007868778909700265,-0.0208759421796287
EFNB3,-0.012790175429348712,-0.04804330828087596,-0.014365910265860421,0.045882672860551504,0.12631351286731118,-0.05603960962885913
LTB,-0.024178567757922553,0.09239221802584374,-0.037124005305311174,0.05942472462660025,0.18898735669487857,0.01278823619636398
ANGPT2,-0.03529125056095462,0.05886075599126006,-0.0755765321248915,0.004829586024527655,0.07045630772603716,0.10215695068039363
NRTN,,,,,-0.011797240757670331,
ADAM17,0.07461171579477514,0.0174158110230622,0.07111105986253972,6.976969555704629e-05,-0.03753560174186987,-0.11393682968321515
LRPAP1,-0.007132328993042059,0.016566525155409545,-0.04125786642445807,-0.002310318386114254,0.032065399322916605,0.019057828474611054
NID1,0.02273442259135619,0.05973469944731209,-0.07333439369970053,0.03725951602067355,0.0546248950218805,0.14281927578359835
MST1,-0.04827538118935467,-0.05345171070312458,-0.038386231513556586,-0.006483875414498504,-0.021307333029616217,-0.04665386642624665
CCL14,,-0.018508651834116204,,,,
DCN,-0.037243051486702455,0.011690866734328469,-0.12486952237034403,0.02990996441456172,0.09427338604019651,0.12564351624241663
IGFL2,,,,-0.02403017336401004,,
COL7A1,-0.029526110163235454,0.007423472544535486,-0.065578326030672,0.047577354709805744,-0.04420132896437975,-0.037974487946318
CALR,0.05289625875296756,0.05612575684139199,0.015562055089060877,0.05450152391005987,0.061985692007121534,-0.06056891127142821
PIGA,0.04343500480985127,-0.013322185501243007,0.00048475637756488813,-0.004418948654215093,0.012931471943247877,-0.075291380184088
CD200,-0.040356524926180505,-0.04609192728299352,-0.05815604270986276,-0.01685213273795091,0.025263267148414547,0.04797547085961592
GRP,,,,-0.022654523389786144,-0.03205761627813107,-0.032336521877142484
CDH1,,,-0.05930241529971356,-0.0014615505102839551,0.017150107655252433,-0.04683329909782604
LPL,-0.00843488897849994,0.010812347722258931,-0.10631893213206088,-0.09395555011198936,0.11684450979459568,-0.11712526149000536
SEMA5A,-0.009713463219578729,0.05313462216128139,-0.008114598237786068,-0.05287762753028703,0.08541293848557309,-0.03509203251696814
SEMA7A,-0.04004176795608606,-0.04831888480655425,-0.05886035294131183,0.03350038943330743,0.0118703164473644,0.05070346537494929
SEMA4G,-0.011087554353399668,-0.035266632460037556,-0.08297810610937459,-0.029358632600777982,-0.045181918994820394,0.0028420643022985187
SEMA3B,0.0013853923864070783,0.04371401578940985,-0.0344823886351364,-0.029788541017760028,0.01536227599691723,-0.03201788394536755
RPH3A,-0.026905774716131505,,-0.0586882527343013,-0.0625548185971625,0.005640362943372978,0.039618181474024884
JAG2,-0.028914683158116305,-0.026062607749029798,-0.05256374076602607,-0.04473809722184118,0.05530156986297864,-0.005728172245535363
CGN,0.16318389819989534,,-0.06586284471732928,-0.056058934115603566,-0.007391159561105603,-0.03560881903802051
GDF15,0.04387664805469789,-0.036976708666557695,-0.004356982700500617,0.018274738836518336,-0.010098947321824099,0.002660631987629789
SEMA4F,0.05154790388515336,0.0010782265639159294,-0.06671420983078803,-0.06574770654742343,0.0038938335355124176,-0.004129661020226085
NXPH1,-0.052367330000920934,,-0.046481871732412236,-0.028714493114573515,0.025817998905703896,-0.0060900628453990436
ARF1,-0.02675373708065366,-0.017615975272996506,-0.03425065813831678,-0.08504173127792837,0.02404286060588069,0.018292337924448836
DSC3,,0.06705711254556743,,,,
EBI3,-0.026537974549686306,-0.017942557595294426,0.011400391127315342,-0.029502814284561366,-0.043111697068471976,-0.022934344794001794
TIMP1,0.12409298219113776,-0.016841895464888852,0.0191420857874485,0.08392240661736244,0.08040539810137819,-0.04854115573671989
SEMA3C,-0.026002333885692393,0.027779551493671187,-0.036075466208721305,0.033616478734631416,-0.0891129333614112,0.053505503847976574
GAS6,-0.06625827630145788,0.009501641345159876,-0.0650991130941545,-0.03857042422114435,0.007912595648621913,0.054717368715863544
MEPE,-0.031906746537441744,,-0.035709382170094534,-0.034522317005121206,,0.06870562219361023
SERPINE1,0.11705935296000958,0.07958779949517816,0.06865333661662155,0.05046328813296008,-0.004916529349750509,-0.09959920963833066
RSPO2,-0.027890562687851457,,-0.028853403769887494,-0.03252453450025452,-0.01099692645529815,0.058074001769351534
SHBG,0.08894049616056822,,0.013793781555431213,0.00043057137749215275,-0.025301198403044477,0.010973411936544667
LGALS3BP,0.07514550357776653,-0.030320168487769042,-0.0735921816791052,0.025665527479527505,-0.02911250480818089,-0.03716848693083838
LAMB1,0.07632934813025197,-0.006485760013990132,-0.06541856448214182,0.04817118168293049,0.11176019095927965,0.020411872980510302
SPTBN2,0.00545110656557762,-0.027917867793132416,-0.015283228010096732,-0.06684372841509276,0.04070661699104574,0.09683435052933435
COL1A2,-0.010407065352742426,0.03128093496960894,-0.055348772632031674,0.04300598564727254,0.0897682103406486,0.08343320347698004
DEFB1,-0.01380811921130561,,,,,-0.007521866629509367
WNT11,,-0.0169107073617431,-0.046087950843452005,-0.013758376725229334,,0.05885574083555639
LGALS1,0.04696236065233419,0.0026692835302073283,0.07808720124593711,0.08687997889718771,-0.004562486337438335,-0.07045409497551712
BCAN,-0.06899768037652136,-0.01706159724082578,-0.10197190662372291,-0.11735827038170318,0.08784534742945878,-0.06296326773415006
ANOS1,-0.03328334325174526,-0.002407047232016873,-0.09112530154362339,-0.04625803297955252,0.007100397074405997,-0.06326285692182369
EDA,-0.016504707187396862,-0.01779849377230469,0.0018236442196900048,0.00779571931657552,0.10479676424101805,-0.030390801402712504
FGF22,-0.02003397615325235,,-0.03146031175040327,-0.022889074817395536,0.050890643037396426,-0.03353445845599595
SHANK1,,,-0.02389645307823531,-0.029126427700040106,,0.09117505882272264
NPVF,,,-0.023353184656213822,-0.02068984896564684,,
RAET1G,,,,,,0.0007543104057299646
TGFB1,0.01846673314476791,0.021851489753085485,-0.07144535852009214,0.026173278163110353,0.051641487295211244,-0.0646471811292226
MSTN,-0.011696307149586062,,-0.02644258836654202,-0.04255035873339528,-0.03341050125517546,0.07786310393933228
WNT4,-0.022080378112797106,,-0.08052375460962025,-0.023090216701990206,-0.02261180313858573,-0.02549831418183809
TNFSF4,0.03745650685299315,-0.03681613461531232,-0.05214305962994045,-0.021287815322225036,0.195337033801122,0.005946179935987705
NTN1,0.0056798502923589254,-0.004052167572158232,-0.03117625317419092,-0.061791776264638214,0.08149341128952989,-0.045425320644515065
CXCL12,-0.050668766390275656,-0.04964797835329164,-0.06283269398708338,0.011260539713653261,-0.01997570251696136,0.05755432112278252
GNRH1,-0.025270091559488367,0.009475843568275787,0.005202815750444249,0.04041239454310799,0.020495156976016577,-0.030465515478340525
FGF8,,,0.0029845483135145317,-0.028557966799277756,,
RIMS1,-0.03874154248782411,,-0.02929470185667884,-0.02720128947603135,0.015356487442526748,-0.010247414456283554
FGF14,0.017432580986532147,,-0.03462924807270852,0.007927550048938276,0.06253067651594152,-0.0405729958618155
IGF1,-0.039734537684135776,-0.02220702839535931,-0.046535197812076136,-0.07402067045972845,-0.022781261373866452,0.09252994927823105
TNFSF10,0.021098384348529016,0.03169788515932898,-0.016034083891366645,-0.01631969025455992,0.042527375321295705,-0.010429716759965214
GDF5,0.0020060693401983075,0.04748493467445605,-0.04643198983221271,0.005274407487484583,0.0844453621494055,0.018608208064021328
CHAD,-0.019553973647367936,,-0.04708967139926155,0.02155072048307678,-0.025475999621009587,
RGMA,-0.0842311839205774,0.057130259198409625,-0.037439158514374196,-0.060194893383361675,0.08899555924765523,-0.07199171931112266
WNT16,-0.012031224929101005,-0.02123528433647854,,,-0.021045888613780345,-0.03373063860652403
CX3CL1,0.023847648299747226,0.024249920766865385,-0.13075447543421856,-0.0025748629285635895,0.057257192287760876,-0.052667206732369375
FGF1,-0.04727580904265498,-0.025151863935606148,-0.02022883343904337,-0.05575019439403466,-0.03317583189506768,0.007574629920082301
ALOX5AP,0.08304392589382331,-0.04340828110022243,-0.051097189035543694,0.040136109935272,-0.11158831327574519,-0.05161709789311976
IL1RN,0.015056822594567787,0.12543394246957007,-0.01534396142138111,0.044641685492500624,,-0.03186819287337139
PCSK9,,0.04543828278687158,0.0013060134539806814,-0.021936956207372963,,
NPW,-0.021861212011574874,-0.017507130980360185,-0.05058616040419611,0.006482677896659079,-0.0018261772299682944,0.016553939516911805
CXCL9,-0.019187004060306097,-0.022580476094865312,,,0.008929220879950702,0.16898489145125728
ANGPTL4,0.11381519347972999,0.0375388473980881,0.042623877209486745,0.11309114452371076,-0.018287689520933816,-0.08087411349788691
CCL11,,-0.01765335640914695,,,,
UCN2,,0.07630873018166513,-0.02222271400429363,0.062065550298467276,,
OBP2A,,-0.014121222341959698,,,,
COL4A3,-0.08062037086324195,,,0.029107212482458508,-0.00039618884806388426,-0.026626683867132062
NRG3,0.021999417510315675,,-0.03746389243567106,-0.0041194451037201716,-0.03167779143246102,0.02750668991277143
IL23A,0.1693140912284654,,-0.020370088778902715,-0.028173367866428895,,-0.029819579687930087
COLQ,-0.021506327216513473,-0.044528593704360145,-0.045114972076326115,-0.053845095395114055,-0.05311144440784399,0.05625921723357263
SCGB1A1,,,,-0.02758762729667037,,
TNFSF12,0.048713242308619994,0.1183572121357161,-0.02255815238810503,-0.04574099553746975,0.08222070037521359,-0.04233493560401727
DKK2,-0.013298709492495921,-0.028016074114765744,-0.02404547554607912,,,-0.024264337474220417
FYN,-0.031101982959992645,-0.019171982392025198,-0.05521391097579271,-0.11472613526099854,0.05176737706572602,-0.012586080199594108
ACE,-0.0313647273241599,-0.01570679396536389,-0.06212269703944269,-0.04637793498397767,0.08549289176826648,0.07050925585129958
IL18,-0.06467382402732604,0.020593654630856856,-0.03420331216675228,-0.052276610298369185,0.0042699132008431305,0.058725926950256115
PPBP,1.0,1.0,1.0,1.0,1.0,1.0
CCL27,0.09317958650555612,,-0.04629967118784665,-0.025208982914462833,0.005955245586286593,-0.04606940811901126
SERPING1,0.05077065217617527,-0.04910469716994197,-0.09467368992184395,0.000214183138195587,-0.013849744954773523,-0.07203413403060861
AZGP1,-0.029956268511231808,,-0.03240859771516142,0.024042841109297376,0.08073223325940594,-0.04731316219785002
INHA,0.03061579122377573,-0.024283455597401138,-0.038987926286095785,-0.027813567065576382,0.1726894499693925,-0.04009732420937221
SEMA3G,-0.021750927023957815,-0.019463526405535555,,,0.14230832816146413,0.03057094503485457
COL6A1,0.08203292685683186,0.06754252047320378,-0.011050431246660804,0.06789985739080603,0.060463563535634875,0.013618979597293057
FGF17,-0.022620323660560594,0.010756329886835373,-0.05152952192329256,-0.04836682084845404,,-0.011704814597608618
TNFSF8,-0.012589294179230302,,-0.027063095402494897,0.011927431284232041,-0.02104589679578644,-0.028034289422343445
FGF20,0.033085982631760213,,-0.0294288281421642,-0.037503186612471415,-0.045648641064549834,0.02826503585955973
ICAM3,-0.017415224220885414,0.026272970414503057,-0.043370773225139096,0.014402146353877997,0.024381655372134433,0.07750309446469257
LAMA4,0.05585757710795785,0.001635456829961184,-0.08856292239790468,0.026135972444845446,0.061160426628170374,0.013706354805872782
INHBE,,-0.017359779691272764,,,,
DLL4,0.011633059161917725,-0.0031565088223730374,-0.06384715872673928,-0.021239199684151992,0.05178604487498217,-0.012802663234375632
SEMA3A,0.05082639546879131,0.009176682005724515,-0.057368494599025974,0.06495570872699061,0.04108514894815672,-0.007559652162221965
RLN2,0.05710239546833396,,-0.018714064738581716,,-0.03504282656782248,-0.024380505706902075
C5,0.01691263868931679,-0.021801681866485508,-0.03900868823951734,-0.02953896784636027,0.03742931562010139,0.0705883521715351
COMP,,-0.02050608776398054,,,-0.025203025749177474,
EDN2,0.027275829477042414,-0.013758516736283177,,,,
C1QA,-0.07644360115014646,-0.037756805065268954,-0.07789383768624084,-0.05854902812601454,-0.041071483004912195,0.07118991369925265
UTS2B,-0.013808118200572943,,,,,
COL9A3,-0.04639510271954174,-0.03632869774091324,-0.13441803634669314,0.03295472755686834,-0.02006867113196614,-0.00940044150641437
DLK1,-0.011246160572454785,-0.021867865156400546,,,,0.08465272339954039
HGF,-0.018230016760400952,0.01804780296157989,-0.10566130148338071,-0.023468108522685188,0.07372559386966634,-0.06654827950308045
GIP,,-0.018227591481389662,,,,
P4HB,0.0925145371357192,0.0002383065583637584,0.07266687129146492,0.12297051209589532,0.04332403169935655,-0.06026806401921735
ADCYAP1,-0.005965885953791071,,-0.059591431268810995,-0.042357324896749954,0.07268556221760891,-0.019710242905832405
GREM1,-0.02752839679114847,-0.02341596409200351,-0.024971509510426978,-0.04706589699045188,-0.09018511504814541,0.0935395864360127
EGF,-0.025657534283661042,-0.0179425515502643,-0.02288103061479115,-0.020944817446748663,-0.04602340913195873,-0.01655722187641431
VEGFB,0.03637975667046309,-0.014168780433543759,0.056952393556981104,0.003861732875678003,-0.008516992757784546,-0.04724306743948874
FARP2,0.029572540692237394,0.023248569181797164,5.046775511053042e-05,-0.0004106319913286016,-0.05974326203647683,-0.04737666834326684
IHH,,,-0.02449707786988965,-0.025549205109619107,,
LAMA2,0.06518735832638767,-0.02541748061623406,-0.12061626980024168,-0.07234100409510577,0.06761205890279307,0.058443707044370054
SERPINC1,,,,-0.02094481911295507,,
NRG1,0.0027010596641453867,-0.03567877519138797,-0.0154052329664701,-0.005418130914952868,,-0.02721578118815926
SPINK1,0.011034637487962795,0.04417443952998762,0.026721407008329704,0.028743435459898537,,-0.03628423658553838
EFEMP2,0.033510068665265985,0.017882267888932313,0.017295597819051677,0.049516922559709096,0.08724814010744297,-0.025361545866841428
SELPLG,-0.013289099004268421,0.01622871542778756,-0.07961875122855488,-0.05169242344808014,-0.0474421183038819,0.02378435842851945
GDF6,,,-0.020269109868573477,-0.04606517224265543,,
HLA-E,-0.024856391806089877,0.01844477869372507,-0.03267604196229115,0.000964804869058326,0.11160155032130689,0.09483347788504712
PTN,-0.011707563212036141,-0.09051238108341651,-0.07682862908118619,-0.002446610965586496,0.09505090467832866,-0.08519331356136359
CD274,0.06064302583616473,0.04076116270556409,-0.06176329047426779,0.01397019818562124,0.08808756007587747,-0.03434306820438651
CD14,0.013638915665575102,0.012210512023182362,-0.10564204879821369,-0.02232508984829306,-0.025397635888606076,-0.055547243562634366
SFTPD,-0.014138101017011143,,-0.061541791129328255,-0.024484012622320455,-0.023420240985560867,-0.01734806818192517
SLIT1,-0.02538361956621535,-0.0162943435147449,-0.004061997447269791,-0.06728341349631772,0.04581832362971052,0.04704362180198126
CNTF,-0.012589295328252004,,,,-0.021684919147199336,
BST1,-0.019209468142943747,0.004645947815227077,-0.09381643005977851,0.009891277789279505,0.012556012875765861,-0.0071279356127389336
AGTRAP,-0.013428269468860304,0.022486111900576096,-0.03110988081566975,0.06371009210621359,-0.009039047110210285,-0.09733804430972692
LAMC1,0.09680712539483251,0.034661735661039715,-0.11687159583191313,-0.030777707052899728,0.1023152625747156,0.04832498271743959
COL6A3,-0.010379183358596849,0.07148689512400114,-0.055691032804848564,0.04183723923603814,0.07892932347973804,0.00842091995236679
FN1,0.10494120207013283,0.030968677882755667,0.007735303144883948,0.03892734817958787,0.06133761229920256,0.08879084001206385
MIF,0.03853271840384066,-0.02221110005363787,0.009056138670879746,0.04730604364638426,-0.0515727206144984,-0.1411441706268834
JAG1,-0.001469410140251441,0.0010268469366808454,0.04344714575192075,-0.01541745570983057,0.04526167381978258,0.02238222775433223
NID2,0.025501336595689914,0.028668858094767165,-0.07811597650488789,-0.05393804669267082,0.09348760875099482,0.08469249064042839
EFNB1,0.03217210508863918,-0.03039838025101659,-0.05430578927878988,0.08271519230428676,0.09672923049160422,-0.02060643286305789
COL4A2,0.023421177660310547,0.03584919197452784,-0.05038145451230099,0.07646149098814105,0.08658438822451482,0.15576528060920927
SPP1,0.07977875800304869,0.03756555487716409,0.0378924213408948,-0.021939626049626855,-0.014268475622869056,-0.10841824765591804
PODXL2,0.006021153438442652,-0.012410597433761541,0.03053298091114727,-0.04049423259217019,0.021006103248276287,0.037760878833911916
FGF9,0.053122416625847296,,-0.03280330333011916,-0.05173855738800136,,0.09636005058968444
ITIH2,-0.019187002876868968,,-0.05383700750133641,-0.01134257649548477,0.07371642360364701,-0.06136447375953223
ADAM10,-0.02208446419064512,0.01970199887522424,-0.02820629438209681,-0.01225879265609048,-0.04322461578861121,-0.0851877023998824
CFH,-0.04479708225048638,0.042651543508710775,-0.07047946361520685,-0.04656176904714467,0.033916282549203765,0.11049838716481283
COL4A5,0.009845773410465117,-0.015349773038335188,-0.09974619473075101,-0.01169568902444506,0.07680631875437374,-0.032178413546977785
LTBP3,0.03199883353558357,0.02303040206465006,0.04030908308737238,0.05786878543349651,0.06983734894016219,-0.0716515452439388
GNB3,-0.038454976719234465,-0.021318826845362973,-0.018723724362495295,-0.04605726083782452,0.004907503413801006,-0.0011257388553950307
COL6A2,0.010049495259149423,0.02776093138794447,-0.017598986874309722,0.0883965793927196,0.05556610104887629,0.06916942070316699
GDF9,0.03940127798331569,-0.019195051902968083,-0.002297634744993564,0.03860579393022992,0.0005253184966231588,-0.038540866295717374
NCAM1,-0.022922388477206086,0.05836116352293258,-0.10410031864178482,0.0017402841579550429,-0.04840578509548788,0.058963652816703606
APOC2,0.07128918542223012,-0.007673714479862603,-0.06240708228609376,-0.05971368420245209,0.01145068984547717,-0.05209021893446023
BST2,0.022108608174558703,-0.032668837783820404,-0.07398403495637222,-0.008538531573072022,0.09353626919530161,0.06488419474173582
COL5A1,0.0815457089359698,0.0642986184018966,-0.06294067299621126,0.0340511118770694,0.0378655032154986,0.003965025759467187
CALM3,-0.11379224569028326,0.032110054019609445,-0.12726383335695723,-0.13973909902238232,-0.026858732797323332,0.07156147601988033
THBS2,0.03784484324654382,0.053326021551495614,-0.01917484756910643,0.059749864301573766,0.04200284038685958,-0.05049315800016089
SERPINE2,0.12723803568937095,0.0008676728387989565,0.01774590910000307,0.028772256102751387,-0.015299686508295293,-0.0736922430013593
