,UKF260,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
EFNB2,-0.009246725340256624,0.025741582962235377,-0.01745914711953286,-0.03426144909291815,0.04538813203103261,-0.08819624335651349
PROK1,-0.01380812009569688,,-0.018714068890213802,-0.023121431471778992,0.025189055557506106,-0.027804075413768507
MMP9,0.10719311152605356,-0.016771393841112914,0.03714880829044158,0.03272286533610697,0.07929018612027923,0.04366828096713557
DMP1,,,,,,-0.023588997897236463
NPPA,-0.031906754401854275,,-0.04250212112327186,-0.006458813546366156,-0.033475719915069695,0.014355101430746036
APOB,-0.018176316222450813,,,,-0.023795501731867418,-0.02780407497721567
C4B,,-0.014475362759838207,,,-0.024083008710129968,
NTNG2,-0.00928371904056416,-0.023501736470628917,-0.09421637918863417,0.0013098047315724273,0.01645748794982631,0.002654739618626937
LAMA1,-0.025753663969886,0.017809474243277466,-0.08484703547810357,0.05618945082846721,-0.030768014074369528,-0.0006458690814709251
UCN,0.0189748419422314,-0.04271529250773179,-0.04761123050936327,-0.04831776971289085,-0.04651929637121985,-0.0016111791617308068
ARTN,0.08260960670984774,0.028343757851239104,0.014615766430925211,-0.03642820317581308,0.004173532955068719,0.05489089983211646
PDGFD,-0.04805396938088581,-0.03832376217146928,-0.05654885011867955,0.043816394175277815,0.03866891387166158,0.02335085526101158
EDN1,-0.043637430683885065,-0.022580486419833054,0.00658576171234292,0.018482364949885692,0.06718235992436986,0.11288199876222803
ARPC5,0.031581198163605405,-0.04649225942382975,0.06366446386730386,-0.07746363753231354,0.05113014193776817,-0.03919260309421896
GSTO1,0.024938230789209193,0.0352141655164059,0.013034115493963756,-0.030058641318021495,-0.042204766975445535,0.05284710051024871
PROK2,,,0.092208120188755,0.09790690646649806,,
SYK,0.059439180935972794,0.00971264658696108,-0.026590108527932584,0.05663964392257945,0.021297953911410986,0.023222619260042755
ST6GAL1,-0.032479107484384435,-0.020788735397774778,-0.024008354476224427,-0.12370056465421259,-0.045631756231985544,0.021022120324246895
WNT3,-0.03043563089812798,-0.02630710606389066,0.06732632492033772,-0.0360393624389705,0.03283820777733887,0.01434670797258094
HSP90B1,0.0684316732823384,0.024082062333367103,0.09256343629252885,0.059601781153824474,0.016391577887083852,0.008889156232688695
ZP3,-0.022726997736667087,0.004141645115207221,-0.030181184712175926,-0.03336916144745079,-0.02115783555053702,-0.021476157440888016
ANGPT4,,,,,0.03762439026432975,
NRG2,0.008608018114182341,,0.021724038754527705,-0.009594943240605494,0.0012865155101567597,0.03405047224635003
MELTF,-0.03852674183620129,-0.04212537258876556,-0.002503786221262664,0.044216279096250394,-0.001922499076731132,-0.011311801234893363
NLGN1,-0.014725256435184991,-0.01932970685874685,-0.08348257858456608,-0.048413662835187006,-0.059282817788481476,-0.1381266534602548
SLIT3,-0.010677941901003704,-0.02711443489719663,-0.05120440580875649,0.05513785564535305,0.03708540943258795,0.13093848302032604
CCL8,-0.04036507602735,-0.01660515355157917,0.024527097221296288,-0.028907725327057,,0.0023895180053245604
S100A4,0.07380143352908923,-0.02016589767655292,-0.07721203137408339,0.010632031306760862,0.011878204148246077,0.0015856475391070265
TNFSF13B,-0.04423857902553793,-0.002593889057757854,-0.09647004238281955,0.018610483711971788,0.023277580661345762,-0.019285372893202382
HSPG2,0.02859936108530745,0.042640931761280414,-0.03498227650564262,0.060495805479757296,0.07737293063729415,0.09548453437945953
FAM3C,0.032512194731670614,-0.024777289523743338,-0.08714472575376625,0.014928782890403917,0.04780025793219193,-0.060096473055649094
FLT3LG,0.058122787499183114,-0.040781866819111806,-0.059900290590466476,-0.07143661591995383,0.04385102082337566,-0.024148464230387863
A2M,0.03257557209375224,-0.010880121547274791,-0.13110759469566755,-0.03542339643041997,0.08556432548437332,-0.014172596258134546
VCL,0.016435687955687034,0.03378411794230665,-0.012943878106387986,0.04289719418668743,-0.050693314001824745,0.04300964137376956
FGF2,0.04656607571047721,-0.0029334883633762242,0.002648754264097962,-0.010571536673783138,-0.05049914315315369,0.014007764318372128
AGRP,-0.01258929744245276,-0.013573741191578241,-0.019280952581864762,0.13866889055386347,,-0.020752739027838626
CNTN3,0.01095837187475028,,-0.03402332208928965,-0.08405091422589105,-0.019108175171574433,-0.00020365885055420032
RNASE2,0.09250701067390123,-0.023727294804829654,-0.012716711061407515,-0.06433088857197346,-0.08962878051117809,-0.03048918765671257
ADM2,,-0.019329708978812424,,,,-0.02221273120664588
GAL,0.04498601261009355,0.08181235990013634,-0.02422275526550556,-0.01890692024010378,,0.13895552070282197
IL36B,,,,,,-0.029819551455076844
CXCL6,-0.012589290226598049,,-0.016528885042204115,-0.034272125623931914,,0.007436782904528159
PDGFC,0.03531180991422449,-0.008483739386474662,0.011620771003501956,0.00029080949139680975,0.07764294062805698,-0.07255601020357372
COL8A2,0.020642338119591326,-0.01146618540341363,0.009856727433095297,-0.04847387410736254,0.05453147481845552,-7.477020773525486e-05
SPON2,-0.008939857843368091,-0.047215235923546886,-0.0867808004680203,0.06694247272035536,0.04950359849057752,0.039265019901227105
LCN2,,,-0.006331881895430327,-0.03780576297119192,,
SEMA3D,0.017989337749474386,-0.016758568557385743,,,-0.024279684938032696,-0.014576046005829969
BMP6,0.08164998102658833,,-0.03406283091103737,-0.028366246334646406,-0.028567287823126876,0.00018892173243410836
TIMP2,-0.004496388863850127,-0.01556527214978502,-0.10942572733636738,0.053650726553752415,0.047429266506044045,-0.014163944943862288
EFNA1,0.05876947165162937,-0.026601377944251076,-0.027409566440453708,0.03913224883306801,-0.0012663059934059568,-0.039345823272772286
S100A12,,0.02978539158278057,0.001061271583654756,,0.1977702958721238,-0.01951181690797154
TFPI,-0.0003382787675289608,0.009070594959926835,-0.02292975736073632,0.06411314343369837,0.05691946174941379,0.0657093195578216
GPC3,-0.04412769938130064,-0.015817575935823034,-0.02205150279745387,-0.0635342974399807,0.06267976136104199,0.058165235628904556
NMU,-0.03271362264869826,0.005000537024651906,-0.06823293961664265,-0.04275722664782588,,0.07371593347405937
SCGB3A2,,,-0.02335318844599628,0.04397320328767331,,-0.022772429131474328
LAMB3,0.08548814781980868,-0.014782496319176646,-0.017991697868999495,0.0034599259305216575,0.03907618327158572,-0.06751390165343059
LGALS9,-0.013423954149209565,-0.04021311539407003,-0.07731138650929682,-0.05052824770021493,-0.012804222295793588,0.004067432585797001
VIM,0.09412007272400001,0.04667669516513448,0.05332129460400995,0.07182811551870975,0.07439505171252135,-0.09748499032391764
PLAU,0.026202845592654,0.023513845119780916,-0.052413255192723204,-0.007646592236455222,0.0734180118069981,0.045720979491727355
TGFB3,-0.021073502382945298,-0.015285654649878818,-0.060763494128197766,-0.0010759950072438452,0.036766302703410685,0.019045173910578486
APLN,0.09075082533836545,0.014461303532643592,-0.08911982650848314,0.05954736860629801,0.03470517705453984,0.11468949246628989
SHANK2,-0.04215532657716519,,-0.053023467970152366,-0.05640539217610178,0.08990049165383752,0.014633659755923905
LTF,0.06772125888433946,,-0.01529156866341361,0.04413085443722344,-0.03582612431650512,-0.006471193575702062
PYY,,-0.01300452683314277,-0.027267148432883064,-0.02575955663874461,,-0.020752744154417992
PENK,-0.03215032711860746,,,,-0.026542369875124337,-0.0346787695463451
CTF1,0.042440650447834107,-0.02781937431883259,-0.07382207463376121,0.008600269858204463,-0.06582372102233931,-0.06288940263833902
COL3A1,0.015301707224430026,0.06574927803083816,-0.042020161062984604,0.02567834669937277,0.06267140773266992,0.0683094996512906
S100A10,0.12776226138242164,-0.037516231124270175,0.12418430760323473,0.07252324848595094,-0.14284171811033794,-0.13573735687973806
FGF13,0.052623162211178,-0.01629434473087194,-0.02609722644442311,-0.028343669613819438,-0.021045897413296724,0.0566712819876984
SEMA4A,-0.013776826678723302,0.02274057605958693,-0.0497377567364692,0.0235736170457053,0.05874945339290335,0.019887668329503796
EFNA4,0.07429282324715639,-0.029815555537529834,-0.027788677571641544,-0.07053873135147393,0.005945155430653831,0.0017476590223294286
HSPA8,0.0171654012099707,-0.04859114867986108,-0.02354073583557755,-0.03262626328573315,-0.0033887198530872294,-0.005047035029193856
NPB,,,0.001041035626341085,0.0580229534274901,-0.017464858894039995,-0.01686607908193327
ULBP1,-0.011839637984583113,-0.02281376746929478,-0.025160645216171867,0.12931514608481667,,-0.005047416180464802
SEMA3E,0.015039924542183246,-0.019195053924022386,-0.07103311095218584,-0.009619738343720796,0.060536550393561345,-0.02103743779046597
FGF3,,,-0.01910517354727093,-0.04813077461060785,,
ADAM9,0.04945593123768899,-0.03364554083695705,-0.00539613039294217,-0.015042621309347234,0.07913487395841541,-0.09102432732230151
ASIP,-0.018687779472799624,-0.00019529598118121584,-0.013104728934135453,-0.04488812790297957,-0.026371346495853282,0.008121663197768648
IBSP,0.06902843275898943,-0.055649067759138186,0.04743523654235138,-0.016239694172792134,0.10762254662823387,0.0231015179851021
MMP12,,-0.014649406827521616,,,,
FAT4,0.03172104771777033,-0.04227368307908842,-0.0494095613056786,-0.020866646482026817,0.01920829316026187,-0.024901842194155442
MDK,-0.05110328061756954,-0.06103232857347977,-0.11292587302359883,-0.03235703449848406,0.0019052619767373148,-0.09487751834121011
BMP5,,,-0.10308967942304953,-0.052608990834996136,,-0.03693323498934174
CAMP,-0.01830538061813517,,-0.04046584934986181,-0.03400187203686138,,-0.028489766303048093
HSPA1A,0.025012476351505407,0.06763829266925755,-0.007462850448380096,0.06650572907843001,-0.03581311772095364,0.04376281896245544
SEMA3F,-0.032957143502844594,0.031396186325626706,-0.052639576601478735,-0.04582499506015496,0.10507461839508654,0.1223417825578702
ARF6,0.02468081475814092,-0.010987291226010571,0.0208471471232219,0.04323639914901031,-0.006809238233527417,-0.03276733344019764
IL6,-0.019809856439031836,-0.025576985765086005,0.020982308346214274,-0.011044338959957212,,-0.09396754533104483
CALM1,-0.024832482420554504,-0.0014344892426453987,0.02237064427781428,-0.04073355152953465,0.025455982649247384,0.08874347345414382
VIP,-0.0061898319731445405,,,,,-0.012583069520525441
NMB,0.04843576347934399,0.04580818355696963,0.006188733054755568,-0.05532621893561064,-0.12447177483763265,-0.01894347180492853
CCL26,-0.0023511153675547813,0.04527752931144644,-0.045763135733654495,0.025280328440718744,0.05428587295656819,0.0009666674430679237
FBLN1,-0.011769990846098706,-0.041231279329115536,-0.06590099834427646,-0.09636962215530073,0.06115857469640425,0.06758233923386854
SAA1,0.08843895898013432,-0.03298039780373433,-0.022073283592407608,0.004305452939687517,-0.0440174880202472,0.05345004594034235
MICB,0.07108468582963351,-0.02547118247919677,-0.04090548886250206,0.037177854122428355,0.007362330628328148,-0.004626261857771822
MMP13,,0.033612742987091535,,,,
F13A1,0.04451759151398198,0.0188383171532064,-0.018956443406705853,-0.009059067661194731,0.013861011099371242,-0.034603565613871075
CXCL11,-0.016975010149509535,,,,,0.054673161385536136
COL5A2,0.06266057468942204,0.08721194222024291,-0.09319327215677489,0.03202369218314959,0.10060797327487091,0.014928589413088405
EFNA5,-0.003122599205068002,-0.005823717447795486,-0.05736111038636631,0.002249860889431673,0.011623106239207506,0.06048156035855668
AREG,0.09242637257518889,-0.02361083791324482,-0.016606355659824584,0.0041920421783198675,-0.029053813276349368,-0.016454291003859343
EDIL3,0.019774479042787403,0.013839225758740371,0.030690072402511665,-0.007302636834943398,-0.09042797938530364,0.08667851310538176
CD86,-0.062299281854627825,-0.016166213007115054,-0.06575354226146857,0.013906618640430935,0.006549248228278076,0.039329040117292734
AHSG,-0.019795258621697176,,,0.05204909475682023,,
HRAS,0.06115662277358621,0.07910424438074824,0.017499053157384984,-0.001656563061723448,0.03762260518318992,-0.04749096575239267
C1QTNF5,,,-0.05189821004386607,-0.026882539248873183,-0.02570243606818735,0.07521641445222045
RLN1,,,-0.020894695047751436,-0.0242524826816634,-0.020388164591018377,
COL4A1,-0.013186662764886128,0.04886253000829424,-0.038849396746686526,-0.00036249931033065393,0.09757395438243326,0.1533963690357195
CCL3,-0.008306181252478702,0.018458975087297692,-0.07239053089766251,0.04370019040818948,0.08114442652895645,0.045096759627766596
BGN,-0.07457873975543272,0.04592286402951444,-0.042904188531943874,0.06806892641367232,0.10311263612541853,0.15766794377292564
RETN,0.0282568374451249,-0.012809462012435244,-0.008654363725734027,0.02218849499739417,,0.06079436537286659
S100A9,0.04823883455886513,-0.02223233719756732,0.04137507307565882,0.06569547136504159,0.15860246734282832,0.011190625287369313
HCRT,0.05097833135294598,,-0.05002524328880633,-0.013474846187062253,0.005324597804744548,-0.0016880969948610066
FADD,0.04157097932233862,0.07823274607925584,-0.10397115400363721,-0.007232686938873619,0.04728301469395731,-0.04010529650965578
ACTR2,-0.023600803420740123,-0.012694887219431782,0.05767757106161094,0.08859918183718127,-0.0020483150715601595,0.019132720882940206
BMP2,0.02363980813767298,-0.021236050630341063,-0.08194706500585759,-0.05658041661740841,-0.04813868770851385,0.009420050235441102
PDYN,-0.05107366255623937,,0.0442428480600945,-0.008598770453479603,,0.057866707233575336
CD55,0.031905972632040154,0.008777877826581184,-0.05803797616189702,0.03767618677451193,-0.002187815716384602,0.09756878239782699
OSTN,-0.014138105836201462,,,,-0.021045894634500885,0.05314926676890173
PDX1,,,-0.031460306309600596,-0.013367741681835953,,
CD6,-0.017784053326698798,-0.021625834612507756,-0.006084807546297208,,-0.027061298809139423,0.05567237539745616
IL16,-0.033020340931924116,0.00785708145793633,-0.07327663821019327,-0.0583667279835234,-0.0491566229291004,0.04674828579807743
LAMA5,0.09784859739898459,-0.049362286586026205,0.016400974987262774,0.07408411677363502,0.10011065145650158,-0.0427801233239566
RGMB,0.04248984963463445,-0.04051519171257361,-0.014862642511036403,-0.014804074064872729,0.05417781018236722,-0.018916151882747628
INSL5,-0.01258929744245276,,,,,
IL12A,0.1084106196625967,,-0.04523123396788601,-0.042687734155873965,0.06934721910748268,-0.04529799151284524
S100A8,0.03422175647525121,0.03300651316327029,0.015347354551995524,-0.00875481719506141,0.04270228881878011,-0.07008959358690733
TAC3,-0.03382013588054525,,-0.03851477785985826,-0.0025320553437683645,,-0.028677736155565937
MFAP5,,-0.006804499655819086,-0.0213308877619864,-0.02487527756217871,0.005652186859885228,-0.04925238482729455
CXCL16,-0.001126678000648772,-0.022798873901058253,-0.1523230260552456,-0.019052530770374405,0.028560171125608245,0.007961623217788592
AGRN,0.019969388753041335,0.04169189564899046,-0.11840775351742308,-0.09194202579727355,0.07274405335280475,0.0962326833367907
COL4A6,0.057866869407661364,,-0.08615348595676325,-0.04617159073276736,0.12723648042966362,-0.035675855503275726
FST,0.019775621102419757,-0.02461209507121963,-0.02779908362897879,-0.027671490006753476,0.09243495621228212,-0.04600787838147456
MEGF10,-0.03516259326927518,-0.02050609118792015,-0.05175390072961747,-0.06865177305110069,0.024474930079952897,0.025761110134383265
C1QB,-0.08678680401459568,-0.03951476689857293,-0.05151379047459585,-0.07986215289540172,0.03265340747310961,0.0400175509607559
HLA-B,0.11048928303481273,0.06399084158052251,-0.08789083348730596,0.09037367724466983,0.07512157763894284,0.07408589724495758
PDGFA,0.04832941157383862,0.01147098751705727,-0.0004320489912792571,-0.011264467351051723,-0.025772843232868804,0.005541718895146067
LAMA3,0.04929255938707934,-0.023159917709970303,,-0.019093324518167535,-0.023795482446705964,0.06483166548637324
DKK1,0.15152243678729732,,-0.009620771143015254,0.026005440330701714,0.07511609163490038,-0.050628769841097127
INHBA,0.03787301524879831,0.013476567163865876,-0.0451072795514867,-0.0009459249227917874,-0.016243051615692602,-0.033460952658212785
IL7,0.037550928339373756,0.01554691444744857,0.010292822642557303,-0.0364281986492957,-0.022306795352573718,-0.019638874598405992
FABP5,0.0702461780770011,-0.04141254996814207,-0.05840501259733568,-0.10663025931389147,-0.006730147304973555,-0.07836315548842428
CCL4,-0.03857263804204315,-0.026611029545926007,-0.011120535147266844,-0.03734862311887771,0.0803528871390168,-0.02904137083899444
FBN1,-0.01692745332325433,0.0226100368496294,-0.1376581461879058,-0.020175305613951592,0.06018229102768021,0.014284836960531178
TCTN1,0.053313770059874054,-0.03772747297870362,-0.03668454178322671,-0.026344234308746096,0.07450481119829411,-0.05248751496763222
NCR3LG1,,,-0.03321439845965018,0.04312283193594043,0.09136890790114928,0.0758363749513108
BMP7,-0.0524946356944393,-0.012700844527263827,0.023017108842685353,0.004292489500734843,-0.043965948264167214,-0.008212073686748825
NLGN2,-0.02418262611467531,0.0479067330665203,-0.03234226489166771,0.016830573175791275,0.012414973076394364,0.008154584986041947
CCL25,,,-0.021548237581237473,0.00820964249585932,,-0.02638563057420499
NPNT,-0.015714916798868297,0.01461445836694731,-0.04716981658056022,-0.06239911819962027,0.10182534064779752,-0.01992074874918892
KITLG,0.024843976530734946,-0.01116089646858868,0.020021960196727043,0.007888055726594024,-0.061606600560663125,0.05460103391432734
MADCAM1,-0.014777316631878186,,0.07908918830074459,-0.022417693918973806,0.05920789369613244,-0.029424863177494577
F12,-0.01910863772720203,-0.03455400721144274,-0.012948096985230577,-0.017611237696129486,-0.011727514831812662,-0.019427397654727653
S100B,-0.0778499426264241,-0.01776829175619034,-0.13262442147131023,-0.09628836323900271,-0.1293042818415729,0.0007318530879153503
IL27,0.09221535455803817,,,-0.02719091103221604,,-0.021927964319987607
CD99,0.06559571481266309,-0.0733075199908277,-0.10936461431020586,-0.060327855488727704,0.08616958024578418,-0.07733908619457573
PDGFB,0.005115155064380954,0.033102158050735894,-0.08603012868155187,0.016287529862548507,0.010812390646180284,0.08380341185960705
CLEC2D,0.0005324329231935576,-0.029441517900450093,-0.05839162980665131,0.007028629401438055,0.07964513651617611,-0.03425762464205945
F8,0.009668373357119618,-0.038045575375764334,-0.055838342807473365,0.023158046025856433,-0.06294513026442496,-0.08554665503304221
C3,0.05322326393424112,-0.015821862473536397,-0.06192678920514199,-0.04482905850125653,0.08238177687206316,-0.015548509897315094
DLK2,-0.022833244207497234,0.1781796336441088,-0.022521597148679184,-0.03044459951102139,-0.0021985857019366354,0.025431466715465555
TSLP,0.03375443922789847,-0.015492188815704792,-0.03321439326216653,0.010907395977060506,0.02626365946707368,-0.031450914276052115
OSM,0.045697725637816274,-0.05904961308723164,-0.07155434582427023,-0.02247178961851757,-0.051747574532904066,-0.08588472173525298
PRND,,-0.051102952105418,,,,
SLPI,0.048239989672446665,-0.014717397860448584,0.021628717225688564,-0.009205256595927946,0.02737596094919383,0.03579357494038739
AFDN,0.05041754464949985,-0.018623505267501766,-0.09126298295017418,0.0013328122910100486,0.008782085163602415,-0.0014885596842842408
KISS1,,,-0.028659346762957724,-0.021446226717303066,,
ULBP2,0.03696218345062751,0.019137568834939365,-0.08701840389821883,-0.02176741764612146,-0.033364676046534286,-0.08692969706631173
ICAM4,-0.012031229440152513,,,-0.018814844868458674,,-0.024380503619868876
ANGPTL1,-0.01258929744245276,0.06138568128769971,0.04647424654977564,0.010635096742563986,0.007951914321223335,0.015616118614170116
LTBP1,0.01272090316591604,0.019549115706999427,-0.008618926077541278,0.11849626407782082,0.023173418147294702,0.0468568840865297
NTN4,-0.025340821421249687,0.05600078932614963,-0.10071524730132751,-0.067288410144406,-0.004300834494317136,0.037428095420191605
APP,0.032728341610394444,0.04917672660064733,-0.10806487145001926,0.03310897089104449,0.033956248225211615,0.10470802739964684
RIMS2,-0.04167766796545017,0.0755418602252063,-0.039239271519243675,0.015220912734526172,-0.015129208809454477,0.06873997251571935
WNT7A,-0.007212442807383766,,-0.03196170086446723,-0.007734017830257,-0.03367577964400307,-0.05714196096350814
GAST,,,,-0.002572285697113079,-0.025746346037899343,0.02682417180451397
GPI,0.04379743802251697,0.07814329292792739,0.06026648042520955,0.12167016275526489,-0.010972609660034447,-0.06471458389124551
IL1B,0.0525799641172003,0.01920079451671442,-0.042217493729030796,0.015567986250402899,0.07866161114997247,-0.08433228648715262
SFTPA2,,,-0.020370098222328745,-0.018532412594157992,,-0.02075273917024356
HAS2,0.03226014067599188,0.05933296334316638,0.01488864579799858,0.02108856773468236,-0.04182022146577171,-0.08852100676396764
IL11,-0.012405930042332229,-0.012410593394993006,-0.031066548645421167,-0.040854485235849045,0.010895006093060629,-0.010891647691266281
SEMA4B,0.025955517918490406,-0.038442485664952196,-0.07108521804693824,0.014904979890425406,0.0457377331905829,-0.10046313663336645
FGF12,-0.04685040299497894,-0.032457011548132846,-0.0969593839704675,-0.1242643984651088,0.06878677677592987,-0.01562730663884729
CP,0.07505284386155466,-0.024868130647109965,-0.07565087519407133,0.020008343620635676,-0.029035691293554766,0.004143907568827298
NLGN3,-0.03519165988233037,-0.02258048580293207,-0.10208907446550483,-0.015062394293411961,0.09538177001882608,-0.02500826206772313
GZMB,0.0053658531700395435,-0.018647745267265366,-0.02923810738428609,0.03737778282715428,,0.05513538735783516
PROC,-0.013470528236891138,,-0.02885338488791294,-0.022654517488580578,-0.021331896605954175,-0.03130886171298994
TNFSF11,,-0.0210101963910812,-0.01928095159738296,-0.022654508784310787,,0.06939994412743669
AGT,-0.07482978264146514,-0.03245827294216286,-0.07319489459466257,0.11045518164443036,-0.0395677285334895,-0.08337396305430518
PTHLH,0.02183656631384131,-0.04351828763944205,-0.06850975267246455,0.00269770673145016,0.0057663568423981905,-0.09157064429168259
COL1A1,-0.04159921041425149,0.010431459123554964,-0.06213048077123433,0.05342349019925098,0.0928717828842502,0.0971889155860203
LAMB2,-0.0007053011483960446,-0.07063474179422806,-0.096981628118982,0.011766295871935463,0.06527520121326622,0.005425913235592291
DSC2,-0.013265667946178833,-0.051507543879281525,-0.0437213058071753,-0.041651542498991084,0.006821972627455063,-0.023659701408534368
WNT5B,0.032965715814455815,0.018135216489056496,-0.054382363266490805,-0.057902295947040244,0.00966347863526016,-0.04062525629425894
LEFTY1,0.06195557020415552,,-0.0585075270700653,-0.0058735823305279536,0.03502094909541558,-0.03313919708446139
FGL1,-0.013640305304366248,,-0.02826774232958211,-0.03005285927002866,0.2217205537147468,0.010210348913295702
CXCL5,0.11688207462929334,-0.023045026613823766,-0.05468547660874103,-0.0039566668534651425,0.050162179124781894,-0.03301431153020665
S100A1,0.014503451135545357,-0.014821547740183984,-0.02249561342918803,-0.07801446577914148,-0.11530141528237599,0.011917969681498712
NPTX1,-0.03190674260523766,-0.012206499932217564,-0.010097721434916728,-0.0037218617489124524,-0.021367633540262713,0.11635990027490951
TGS1,-0.014004378359151448,-0.017988357626429755,-0.04979844970281957,0.07599090764190804,0.027591041713878005,0.07499655305374822
SST,-0.009742482527349303,,-0.05299432339283421,-0.0014609977381492766,0.051979405474372055,-0.013292882976904096
IL34,-0.027407279984029944,-0.03280661055547951,-0.07098057393157106,0.04473457998682415,-0.034927176911703744,-0.020343256678654557
DHH,,,-0.036148895180494744,-0.01504673534242449,-0.03763597220321652,
XCL2,-0.018561094937918673,-0.01613686616818642,,,,0.016994164940990923
TF,-0.025745088065618284,0.04370377917695892,-0.06893517009176259,-0.06079192833180286,-0.08766572930616265,0.10595794138748206
IL33,0.06703154307247851,-0.02547117895670985,-0.0017019062595654965,-0.04075392006563181,0.01443376821411278,-0.09442807327374682
RBP4,-0.028338182320647016,-0.018923172344456812,-0.05755181807700954,-0.07542222234080063,-0.028321247260234158,0.08613999387649807
CCL19,,0.06225201999079783,,,,0.033925229239263374
CCL20,0.12232133855662239,-0.01878590662398201,0.11677523037594933,0.03400137374502813,-0.023795495395309195,-0.05919178478155001
NAMPT,0.10903263394779729,0.1166179891136375,0.12049992380421014,0.051056120123248026,0.06181204565494099,-0.10600754793591752
